Painting ID,Painting Name,short description,long description,
2," Caravaggio ""boy with basket"" 1593",Painting of a woman holding a fruit basket.,"A woman in period dress is holding a basket containing fruit. Her face show discontent, making me wonder what she is thinking.",
2," Caravaggio ""boy with basket"" 1593",A man holding fruit.,It is a painting of a man holding a bunch of fruit.  The painting looks like it is older.  So getting food back then must of been harder.  He does not look like he is a farmer so he must of bought it and spent a good deal of money for it.  Where now we can get food any time we want and any type of food.  Compared to time that he lived in I feel very grateful that I live now.,
2," Caravaggio ""boy with basket"" 1593",,,
2," Caravaggio ""boy with basket"" 1593",A man holding a basket of fruit,This is a rather realistic piece that in many ways feels more like a study. The lack of detail in the features of the man is contrasted by the amount of time and detail that the artist put into the fruits and leaves in the basket. I don't really get a sense of emotion from it other than an appreciation of technique.,
2," Caravaggio ""boy with basket"" 1593",A man with a basket of fruit.,This image reminds me of touring an art museum. It also reminds me of Roman times.,
2," Caravaggio ""boy with basket"" 1593",man with fruit,"The mood is content, the man appears to be happy and prosperous. The sentiment is prosperity because having perishable fruit was a luxury only the affluent had access to. The man is standing for a formal portrait holding a basket of fruit. The image is trying to show the wealth of the man because only the wealthy could afford to have their portraits done and the perishable fruit would be considered a luxury item. The portrait makes me curious as to who this subject actually was.",
2," Caravaggio ""boy with basket"" 1593",Man and Fruits,The person is holding fruits for the love of his life.,
2," Caravaggio ""boy with basket"" 1593",man with fruit basket,"The image is of a beautiful man with a delicious looking bounty of fruit in his arms. He looks out dreamily through heavily lidded eyes. The picture makes me think of nature and springtime and the comparison to the prime of man's life. It makes a person feel wistful, joyous at the beauty of health, but a reminder of how fleeting it truly is.",
2," Caravaggio ""boy with basket"" 1593",The subject of this image is beauty.,"This image plays with the still life, with the most prominent part of the picture being the exquisite display of the basket of fruit. On one level, I think, the artist is simply saying: 'Look how well I can depict all of these things!' On another, I think he's making a statement on beauty. By depicting the boy, his detailed shirt, and that varied and RIPE basket of fruit, he's saying that the artist's role is to take in and reproduce all forms of beauty. And perhaps he's suggesting that, rather than 'still life', the visual beauty of the fruit is just as profound as that of the living being. (Or maybe it's vice versa!)",
2," Caravaggio ""boy with basket"" 1593",woman holding fruit basket,This painting is all about the fruit. They are incredibly vibrant and realistic. The woman seems to not care too much that she's in the image. She gives off a very relaxed vibe.,
2," Caravaggio ""boy with basket"" 1593",A young man holding a large basket of fruit.,"There is a young man holding a large basket of fruit, perhaps for a king or for someone of importance. The man in the image appears exhausted and I'm able to feel that exhausting emotion.",
2," Caravaggio ""boy with basket"" 1593","This is a human figure, looks like a peasant woman, with a basket of fruits and other vegetation.",This puts me in a nearly nostalgic mood.  This woman looks so much like me and my relatives that she could be related to me!  I also like the image of plenty that she carries.  I believe the artist is trying to convey the abundance of this woman's peasant life.  It makes me feel warm and nostalgic because I agree with the concept and she looks like a relative!,
2," Caravaggio ""boy with basket"" 1593",Person with fruit.,This man holding fruit makes me feel very solemn. His facial expression is very dramatic with the dramatic lighting. The fruit lightens it up but it still feels very serious.,
2," Caravaggio ""boy with basket"" 1593",Woman with fruit basket.,The mood is calm and a bit sensual. The basket of fruit is eye-catching and creates an earthy aspect of the picture. ,
2," Caravaggio ""boy with basket"" 1593",A human figure holding a basket of fruit,This image makes it hard to tell if it is a man or woman holding the fruit and looks like a painting. The way the character looks makes me think his is an old portrait and reminds me of museums of art. ,
2," Caravaggio ""boy with basket"" 1593",Male with fruit,The subject is a male carrying a fruit basket in a somewhat sultry pose.,
2," Caravaggio ""boy with basket"" 1593",The main subject in this image is the human figure carrying a basket of fruits of different kinds. His/her shirt appears to be drooping down very low and sagging. ,"I believe this is a portrait of someone. It appears he/she is posing as if being drawn or photographed, and is using the basket of fruit as a beautiful prop and possibly to imply it was taken in harvest season.",
2," Caravaggio ""boy with basket"" 1593",A man holding a basket of fruit.,"Again, I think this photo is trying to convey living a good life.  Being kind to each other.",
2," Caravaggio ""boy with basket"" 1593",Image of man holding basket full of various fruits,"it's a portrait of a man holding basket full of fruits. Color tones of most of picture are dark, but elegant. Fruits are in rich, bright colors, maintain balance with dark background, and make some balance. Basket are full and shows abundance. Image makes me calm.",
2," Caravaggio ""boy with basket"" 1593",This gentleman is carring a very heavy fruit basket,"I see a mood of love, family get together, and exchanging presents ",
2," Caravaggio ""boy with basket"" 1593",A woman holding basket of fruits.,"I think she is waiting for her family to come home. She looks tired but complete and relaxed. I like this type of pictures. She has or she had her own story of her life, which is cool. Right now we can look at her and analyze her. 

I feel very warm looking at it. It's very welcoming and sweet.",
2," Caravaggio ""boy with basket"" 1593",This appears to be a painting of an asexual human holding a basket of fruit. ,"This makes me feel calm, no stress. The picture is painted with calm, natural color tones that make me smile. The image to me is trying to convey a warmth from the human by using the fruit to help draw you in.",
2," Caravaggio ""boy with basket"" 1593",A boy with a basket of produce,"This image has a Romantic/classic feel due to the light/shadow/and tones in the image. The subject seems contemplative, perhaps en route to deliver the bounty.",
2," Caravaggio ""boy with basket"" 1593",A man holding a basket of fruit.,It reminds me of some paintings I have seen at yard sales and that makes me think of my mom because we used to go to yard sales every weekend. I think the painter is trying to convey a little bit of sexual desire in the picture because of the look in the man's eyes and the way his clothes are.,
2," Caravaggio ""boy with basket"" 1593",the man in  the white shirt,A young man dressed in a white shirt is holding a basket of various fruits with leaves still attached to some of the fruits.  Them man seems melancholy and perhaps bored with his task.  I think that it is the man's job to carry things to and from various places all day.  The image makes me feel for the man in the sense that he does not appear happy or content in carrying the basket of fruit.,
2," Caravaggio ""boy with basket"" 1593",An old painting of a young man holding a basket of fruit.,The young man in the picture looks like he is yearning to give his fruit away.  The picture depicts longing.  It makes me want to grab some fruit from him.,
2," Caravaggio ""boy with basket"" 1593",a picture of a woman holding a basket of fruits,I can't say,
2," Caravaggio ""boy with basket"" 1593",A painting (or anatomy illustration?),"This painting screams of contradiction.  Is the subject elegant, or buff-muscular??",
2," Caravaggio ""boy with basket"" 1593",Man holding a fruit basket.,The image shows a man dressed in white shirt holding a basket of fruit. The image probably depicts a household servant who is carrying the fruit basket as the basket seems quite heavy from the way his muscles have contracted in the deltoid region. He does not look too happy about the job and I think he is resenting that he is having to stand for a long period of time holding a heavy fruit basket.,
